"","id","source","pmid","pmcid","doi","title","authorString","journalTitle","issue","journalVolume","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate"
"384","32520921","MED","32520921","PMC7338069","10.4317/medoral.24044","Letter to Editor: Oral lesions in a patient with Covid-19.","Soares CD, Carvalho RA, Carvalho KA, Carvalho MG, Almeida OP.","Med Oral Patol Oral Cir Bucal","4","25","2020","1698-4447; 1698-6946; ","e563-e564","letter; journal article; case reports","Y","Y","N","Y","N","N",28,"Y","Y","N","Y","N","2020-06-12","2020-07-01"
"385","33546674","MED","33546674","PMC7863034","10.1186/s12903-021-01417-2","Mitigating saliva aerosol contamination in a dental school clinic.","Yang M, Chaghtai A, Melendez M, Hasson H, Whitaker E, Badi M, Sperrazza L, Godel J, Yesilsoy C, Tellez M, Orrego S, Montoya C, Ismail A.","BMC Oral Health","1","21","2021","1472-6831","52","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","N",5,"Y","Y","N","Y","N","2021-02-07","2021-02-05"
"386","32506757","MED","32506757","PMC7300840","10.1111/odi.13460","Facial protection in the era of COVID-19: A narrative review.","Li DTS, Samaranayake LP, Leung YY, Neelakantan P.","Oral Dis",NA,"27 Suppl 3","2021","1354-523x; 1601-0825; ","665-673","other; review; journal article","Y","Y","N","Y","N","N",9,"N","Y","N","Y","N","2020-06-08","2020-06-29"
"387","33632475","MED","33632475","PMC7881762","10.1016/j.identj.2021.01.017","Reopening Dental Offices for Routine Care Amid the COVID-19 Pandemic: Report From Palestine.","Kateeb ET, Juniedi RN, Warren JJ.","Int Dent J","1","72","2022","0020-6539; 1875-595x; ","83-92","research-article; journal article","Y","Y","N","Y","N","N",4,"Y","Y","N","Y","N","2021-02-27","2021-02-13"
"388","34799014","MED","34799014","PMC8595926","10.1016/j.adaj.2021.08.009","Dysgeusia: A review in the context of COVID-19.","Thomas DC, Chablani D, Parekh S, Pichammal RC, Shanmugasundaram K, Pitchumani PK.","J Am Dent Assoc",NA,NA,"2021","0002-8177; 1943-4723; ",NA,"review-article; review; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-11-30","2021-11-16"
"389","32591666","MED","32591666","PMC7317271","10.1038/s41432-020-0104-8","Saliva: a diagnostic option and a transmission route for 2019-nCoV.","Shamsoddin E.","Evid Based Dent","2","21","2020","1462-0049; 1476-5446; ","68-70","comment; research-article; journal article","Y","Y","N","Y","N","N",5,"Y","Y","N","N","N","2020-06-28","2020-06-01"
"390","32978532","MED","32978532","PMC7517064","10.1038/s41432-020-0115-5","Can medical practitioners rely on prediction models for COVID-19? A systematic review.","Shamsoddin E.","Evid Based Dent","3","21","2020","1462-0049; 1476-5446; ","84-86","research-article; systematic review; journal article","Y","Y","N","Y","N","N",8,"Y","Y","N","Y","N","2020-09-27","2020-09-01"
"391","33037360","MED","33037360","PMC7546139","10.1038/s41415-020-2153-y","Managing dental caries against the backdrop of COVID-19: approaches to reduce aerosol generation.","Eden E, Frencken J, Gao S, Horst JA, Innes N.","Br Dent J","7","229","2020","0007-0610; 1476-5373; ","411-416","research-article; journal article","Y","Y","N","Y","N","Y",2,"Y","Y","N","Y","N","2020-10-16","2020-10-09"
"392","34390095","MED","34390095","PMC8447139","10.1111/odi.14006","Patient experience of virtual consultations in Oral Medicine during the COVID-19 pandemic.","Murthy V, Herbert C, Bains D, Escudier M, Carey B, Ormond M.","Oral Dis",NA,NA,"2021","1354-523x; 1601-0825; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-08-15","2021-08-14"
"393","33218695","MED","33218695","PMC7446613","10.1016/j.bjoms.2020.08.100","Oral and maxillofacial dental care professionals in critical care during the COVID-19 pandemic.","Forrester S, Fisher G, Chieng CY, Rogers SN.","Br J Oral Maxillofac Surg","1","59","2021","0266-4356; 1532-1940; ","117-120","brief-report; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-11-22","2020-08-25"
"394","32854871","MED","32854871","PMC7328601","10.1016/j.adaj.2020.06.039","Anosmia: A review in the context of coronavirus disease 2019 and orofacial pain.","Thomas DC, Baddireddy SM, Kohli D.","J Am Dent Assoc","9","151","2020","0002-8177; 1943-4723; ","696-702","research-article; review; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2020-08-29","2020-07-01"
"395","32839075","MED","32839075","PMC7386292","10.1016/j.ajodo.2020.07.014","Changes in orthodontics during the COVID-19 pandemic that have come to stay.","García-Camba P, Marcianes M, Varela Morales M.","Am J Orthod Dentofacial Orthop","4","158","2020","0889-5406; 1097-6752; ","e1-e3","research-article; journal article","Y","Y","N","Y","N","N",4,"Y","Y","N","Y","N","2020-08-26","2020-07-28"
"396","32978529","MED","32978529","PMC7517051","10.1038/s41432-020-0116-4","Which crucial measures do patients need to follow to prevent transmission of COVID-19 in the dental setting?","Spivakovsky S.","Evid Based Dent","3","21","2020","1462-0049; 1476-5446; ","79","research-article; review; journal article","Y","Y","N","Y","N","N",1,"N","Y","N","Y","N","2020-09-27","2020-09-01"
"397","32649538","MED","32649538","PMC7382409","10.1097/scs.0000000000006797","Gustatory Dysfunction as an Early Symptom in COVID-19 Screening.","Harikrishnan P.","J Craniofac Surg","6","31","2020","1049-2275; 1536-3732; ","e656-e658","research-article; journal article","Y","Y","N","Y","N","N",5,"Y","Y","N","Y","N","2020-07-15","2020-09-01"
"398","32541745","MED","32541745","PMC7294194","10.1038/s41415-020-1708-2","The first six weeks - setting up a UK urgent dental care centre during the COVID-19 pandemic.","Carter E, Currie CC, Asuni A, Goldsmith R, Toon G, Horridge C, Simpson S, Donnell C, Greenwood M, Walton G, Cole B, Durham J, Holliday R.","Br Dent J","11","228","2020","0007-0610; 1476-5373; ","842-848","research-article; journal article","Y","Y","N","Y","N","Y",19,"Y","Y","N","Y","N","2020-06-17","2020-06-01"
"399","33393607","MED","33393607","PMC7780260","10.2344/anpr-67-04-08","Commentary.","Quinn CL.","Anesth Prog","4","67","2020","0003-3006; 1878-7177; ","245-247","research-article; journal article","N","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-01-05","2020-12-01"
"400","32863086","MED","32863086","PMC7351383","10.1016/j.ajodo.2020.07.005","Mental distress in orthodontic patients during the coronavirus disease 2019 pandemic.","Xiong X, Wu Y, Fang X, Sun W, Ding Q, Yi Y, Huang Y, Gong J, Liu J, Wang J.","Am J Orthod Dentofacial Orthop","6","158","2020","0889-5406; 1097-6752; ","824-833.e1","research-article; journal article","Y","Y","N","Y","N","N",6,"Y","Y","N","N","N","2020-08-31","2020-07-10"
"401","34272111","MED","34272111","PMC8276090","10.1016/j.bjoms.2021.02.014","Dual surgeon operating to improve patient safety.","Ellis R, Hardie JA, Summerton DJ, Brennan PA.","Br J Oral Maxillofac Surg","7","59","2021","0266-4356; 1532-1940; ","752-756","review-article; review; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-07-18","2021-02-24"
"402","32542796","MED","32542796","PMC7323383","10.1111/eje.12555","COVID-19 is a challenge for dental education-A commentary.","Bennardo F, Buffone C, Fortunato L, Giudice A.","Eur J Dent Educ","4","24","2020","1396-5883; 1600-0579; ","822-824","article-commentary; journal article","Y","Y","N","Y","N","N",25,"Y","Y","N","Y","N","2020-06-17","2020-06-28"
"403","34783913","MED","34783913","PMC8593632","10.1007/s00784-021-04265-0","Reduction of aerosols and splatter generated during ultrasonic scaling by adding food-grade thickeners to coolants: an in-vitro study.","Farah RI, Althunayyan AA, Al-Haj Ali SN, Farah AI.","Clin Oral Investig",NA,NA,"2021","1432-6981; 1436-3771; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-11-29","2021-11-16"
"404","32607830","MED","32607830","PMC7326529","10.1007/s00784-020-03440-z","A detailed report on the measures taken in the Department of Conservative Dentistry and Periodontology in Munich at the beginning of the COVID-19 outbreak.","Diegritz C, Manhart J, Bücher K, Grabein B, Schuierer G, Kühnisch J, Kunzelmann KH, Hickel R, Fotiadou C.","Clin Oral Investig","8","24","2020","1432-6981; 1436-3771; ","2931-2941","research-article; journal article","Y","Y","N","Y","N","N",8,"Y","Y","N","Y","N","2020-07-02","2020-07-01"
"405","32472898","MED","32472898","PMC7382410","10.1097/scs.0000000000006694","COVID-19 Pandemic and Otologic Surgery.","Cetinkaya EA.","J Craniofac Surg","6","31","2020","1049-2275; 1536-3732; ","e651-e652","research-article; review; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-05-31","2020-09-01"
"406","32557183","MED","32557183","PMC7298449","10.1007/s40368-020-00547-5","Assessment of paediatric dental guidelines and caries management alternatives in the post COVID-19 period. A critical review and clinical recommendations.","Al-Halabi M, Salami A, Alnuaimi E, Kowash M, Hussein I.","Eur Arch Paediatr Dent","5","21","2020","1818-6300; 1996-9805; ","543-556","review-article; review; journal article","Y","Y","N","Y","N","N",19,"Y","Y","N","Y","N","2020-06-20","2020-06-16"
"407","34245645","MED","34245645","PMC8447418","10.1111/odi.13958","Self-perceived and self-reported breath odour and the wearing of face masks during the COVID-19 pandemic.","Faria SFS, Costa FO, Godinho Pereira A, Miranda Cota LO.","Oral Dis",NA,NA,"2021","1354-523x; 1601-0825; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2021-07-11","2021-07-10"
"408","32591663","MED","32591663","PMC7317252","10.1038/s41432-020-0096-4","Provision of dental hospital services during the COVID-19 epidemic.","Yeung CA.","Evid Based Dent","2","21","2020","1462-0049; 1476-5446; ","63","comment; research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-06-28","2020-06-01"
"409","32978848","MED","32978848","PMC7537505","10.1111/ipd.12732","Can children's oral hygiene and sleep routines be compromised during the COVID-19 pandemic?","Baptista AS, Prado IM, Perazzo MF, Pinho T, Paiva SM, Pordeus IA, Serra-Negra JM.","Int J Paediatr Dent","1","31","2021","0960-7439; 1365-263x; ","12-19","research-article; journal article","Y","Y","N","Y","N","N",4,"N","Y","N","Y","N","2020-09-27","2020-10-13"
"410","32591651","MED","32591651","PMC7317247","10.1038/s41432-020-0099-1","Can oral rinses play a role in preventing transmission of Covid 19 infection?","Kelly N, Nic Íomhair A, McKenna G.","Evid Based Dent","2","21","2020","1462-0049; 1476-5446; ","42-43","research-article; review; journal article","Y","Y","N","Y","N","N",5,"Y","Y","N","Y","N","2020-06-28","2020-06-01"
"411","32428281","MED","32428281","PMC7276771","10.1111/odi.13417","The effect of COVID-19 pandemic on oral medicine services in a tertiary referral center.","Umansky Sommer M, Davidovitch T, Platner O, Inerman A, Yarom N.","Oral Dis",NA,"27 Suppl 3","2021","1354-523x; 1601-0825; ","718-719","brief-report; journal article","Y","Y","N","Y","N","N",3,"Y","Y","N","Y","N","2020-05-22","2020-05-28"
"412","32599093","MED","32599093","PMC7318987","10.1016/j.jormas.2020.06.010","3D-printed contact-free devices designed and dispatched against the COVID-19 pandemic: The 3D COVID initiative.","François PM, Bonnet X, Kosior J, Adam J, Khonsari RH.","J Stomatol Oral Maxillofac Surg","4","122","2021","2468-8509; 2468-7855; ","381-385","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","N",7,"Y","Y","N","Y","N","2020-06-30","2020-06-26"
"413","34496094","MED","34496094","PMC8661672","10.1111/odi.14018","Predisposing factors for taste loss in a group evaluated for SARS-CoV-2.","López-Verdín S, Bologna-Molina R, Aguirre-Cortes D, Corona-Meraz F, González-González R, Molina-Frechero N, Meleti M.","Oral Dis",NA,NA,"2021","1354-523x; 1601-0825; ",NA,"brief-report; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-09-09","2021-09-08"
"414","32394605","MED","32394605","PMC7272881","10.1111/eje.12542","COVID-19: The immediate response of european academic dental institutions and future implications for dental education.","Quinn B, Field J, Gorter R, Akota I, Manzanares MC, Paganelli C, Davies J, Dixon J, Gabor G, Amaral Mendes R, Hahn P, Vital S, O'Brien J, Murphy D, Tubert-Jeannin S.","Eur J Dent Educ","4","24","2020","1396-5883; 1600-0579; ","811-814","article-commentary; journal article","Y","Y","N","Y","N","N",31,"N","N","N","Y","N","2020-05-14","2020-07-13"
"415","32745533","MED","32745533","PMC7366104","10.1016/j.joms.2020.07.012","The Early Effects of Coronavirus Disease-2019 on Head and Neck Oncology and Microvascular Reconstruction Practice: A National Survey of Oral and Maxillofacial Surgeons Enrolled in the Head and Neck Special Interest Group.","Zaid W, Schlieve T.","J Oral Maxillofac Surg","10","78","2020","0278-2391; 1531-5053; ","1859-1868","research-article; journal article","Y","Y","N","Y","N","N",3,"Y","Y","N","Y","N","2020-08-09","2020-07-17"
"416","32472899","MED","32472899","PMC7382420","10.1097/scs.0000000000006722","Craniofacial Surgeons in Different Settings Facing the COVID-19 Pandemic.","Denadai R, Lo LJ.","J Craniofac Surg","6","31","2020","1049-2275; 1536-3732; ","e642-e643","comment; letter; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2020-05-31","2020-09-01"
"417","33549091","MED","33549091","PMC7865116","10.1186/s12903-021-01410-9","The impact of coronavirus lockdown on oral healthcare and its associated issues of pre-schoolers in China: an online cross-sectional survey.","Liu C, Zhang S, Zhang C, Tai B, Jiang H, Du M.","BMC Oral Health","1","21","2021","1472-6831","54","research-article; journal article","Y","Y","N","Y","N","Y",1,"Y","Y","N","Y","N","2021-02-09","2021-02-06"
"418","33069549","MED","33069549","PMC7470726","10.1016/j.bjoms.2020.08.114","Maintaining medical team communication using video conferencing during the COVID-19 lockdown.","Wotherspoon RJ, Mannion CJ, Harlow REA.","Br J Oral Maxillofac Surg","10","58","2020","0266-4356; 1532-1940; ","e326-e327","brief-report; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-10-20","2020-09-03"
"419","32591665","MED","32591665","PMC7317255","10.1038/s41432-020-0103-9","Can orthodontic care be safely delivered during the COVID-19 pandemic? Recommendations from a literature review.","Carter A.","Evid Based Dent","2","21","2020","1462-0049; 1476-5446; ","66-67","comment; research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2020-06-28","2020-06-01"
"420","32651513","MED","32651513","PMC7348561","10.1038/s41415-020-1782-5","COVID-19 and medical emergencies in the dental practice.","Jevon P, Shamsi S.","Br Dent J","1","229","2020","0007-0610; 1476-5373; ","19-24","research-article; review; journal article","Y","Y","N","Y","N","N",3,"Y","Y","N","Y","N","2020-07-16","2020-07-01"
"421","33414544","MED","33414544","PMC7789077","10.1038/s41415-020-2504-8","SARS-CoV-2: characterisation and mitigation of risks associated with aerosol generating procedures in dental practices.","Ehtezazi T, Evans DG, Jenkinson ID, Evans PA, Vadgama VJ, Vadgama J, Jarad F, Grey N, Chilcott RP.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","Y",11,"Y","Y","N","Y","N","2021-01-09","2021-01-07"
"422","32950037","MED","32950037","PMC7537059","10.1111/scd.12523","Dental care management during the COVID-19 outbreak.","Falahchai M, Babaee Hemmati Y, Hasanzade M.","Spec Care Dentist","6","40","2020","0275-1879; 1754-4505; ","539-548","review-article; review; journal article","Y","Y","N","Y","N","N",5,"Y","Y","N","Y","N","2020-09-23","2020-09-19"
"423","32591662","MED","32591662","PMC7317272","10.1038/s41432-020-0101-y","Saliva is a potential source of Covid-19, and appropriate protection measures should be applied in dental practice.","Schwendicke F.","Evid Based Dent","2","21","2020","1462-0049; 1476-5446; ","62","comment; research-article; journal article","Y","Y","N","Y","N","N",1,"N","Y","N","Y","N","2020-06-28","2020-06-01"
"424","32541273","MED","32541273","PMC7382405","10.1097/scs.0000000000006724","Saliva as a Potential Diagnostic Specimen for COVID-19 Testing.","Harikrishnan P.","J Craniofac Surg","6","31","2020","1049-2275; 1536-3732; ","e653-e655","research-article; journal article","Y","Y","N","Y","N","N",11,"Y","Y","N","Y","N","2020-06-17","2020-09-01"
"425","33109185","MED","33109185","PMC7590562","10.1186/s12903-020-01281-6","Post COVID-19 lockdown: measures and practices for dental institutes.","Al Kawas S, Al-Rawi N, Talaat W, Hamdoon Z, Salman B, Al Bayatti S, Jerjes W, Samsudin ABR.","BMC Oral Health","1","20","2020","1472-6831","291","review-article; review; journal article","Y","Y","N","Y","N","N",5,"N","Y","N","Y","N","2020-10-29","2020-10-27"
"426","32657995","MED","32657995","PMC7382414","10.1097/scs.0000000000006844","Smell Disorder Could Warn Head and Neck Surgeons for Diagnosis of COVID-19.","Abdel-Aziz M.","J Craniofac Surg","6","31","2020","1049-2275; 1536-3732; ","e635-e636","comment; research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2020-07-15","2020-09-01"
